genus,href,title,caption,author
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/a/f/d/5255fc0c-1d04-4479-9cea-fa2adee5bb29_Anaplectus%20cf.%20granulosus%20spinneret%20zijveld.jpg,Anaplectus granulosus: tail region with papillae and spinneret ,Anaplectus granulosus: tail region with papillae and spinneret,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/0/5/4/e6e7e526-61b5-47e6-a3c7-8a3313353e27_Anaplectus%20grandepapillatus%20overzicht.jpg,Anaplectus grandepapillatus: male body ,Anaplectus grandepapillatus: male body,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/3/b/c/feb719b6-c45e-4434-b5ab-9bde83915833_Anaplectus%20grandepapillatus%20amphide.jpg,Anaplectus grandepapillatus: head region with amphid opening (small slit) ,Anaplectus grandepapillatus: head region with amphid opening (small slit),Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/d/f/c/2f16ea5f-38e9-4fe5-a3d3-8b4ee401a1e4_Anaplectus%20grandepapillatus%20mondholte%2Bged.slokdarm.jpg,Anaplectus grandepapillatus: head region with stoma and anterior part of pharynx ,Anaplectus grandepapillatus: head region with stoma and anterior part of pharynx,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/4/5/9/387d91c5-42d5-476d-9c94-24d2169a212e_Anaplectus%20grandepapillatus%20slokdarmbasis.jpg,Anaplectus grandepapillatus: posterior part of pharynx ,Anaplectus grandepapillatus: posterior part of pharynx,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/8/8/2/737a4dcb-8b39-4603-8ee3-c597ac7f9c91_Anaplectus%20grandepapillatus%203%20van%204%20suplementen.jpg,Anaplectus grandepapillatus: tubular supplements ,Anaplectus grandepapillatus: tubular supplements,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/d/6/3/4977c3ae-eff3-4ab9-8160-413fc82ccef9_Anaplectus%20grandepapillatus%202%20van%204%20suplementen.jpg,Anaplectus grandepapillatus: tubular supplements and spiculum ,Anaplectus grandepapillatus: tubular supplements and spiculum,Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/4/8/2/e6045328-a718-4948-9cbe-6e402ba0f51f_Anaplectus%20grandepapillatus%20staartklieren%2Bgubernaculum%2Bspicula.jpg,"Anaplectus grandepapillatus: spiculum, tubular supplements and caudal glands  ","Anaplectus grandepapillatus: spiculum, tubular supplements and caudal glands",Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/f/2/6/10576e81-3354-4ef4-9c53-234db8b74c7a_Anaplectus%20grandepapillatus%20staartklieren%2Bgubernaculum%2Bspicula%202.jpg,"Anaplectus grandepapillatus: tail region with spiculum, gubernaculum and spinneret ","Anaplectus grandepapillatus: tail region with spiculum, gubernaculum and spinneret",Hanny van Megen
"Anaplectus De Coninck & Schuurmans Stekhoven, 1933",https://www.wur.nl/upload_mm/e/1/3/b2cf8c38-cd55-4787-b07b-0ae948e7ee1e_Anaplectus%20grandepapillatus%20staartpunt%2Bpapillen.jpg,Anaplectus grandepapillatus: tail region with spinneret and papillae,Anaplectus grandepapillatus: tail region with spinneret and papillae,Hanny van Megen
Anomyctus xenurus,,,,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/6/e/2/8225a8c5-05be-4d65-b44e-3dbc0696a560_Anomyctus%20xenurus%20overzich%201t.jpg,Anomyctus xenurus,Anomyctus xenurus,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/5/f/f/f1ba9123-5a46-40aa-a0f5-fe8cb0f83335_Anomyctus%20xenurus%20overzicht.jpg,Anomyctus xenurus  ,Anomyctus xenurus,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/2/0/0/2cb5e882-8b4b-4ac9-9fd9-9267bae6b155_Anomyctus%20xenurus%20lipstreek%2C%20stekel%201.jpg,"Anomyctus xenurus: lip region, stylet","Anomyctus xenurus: lip region, stylet",Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/d/6/6/4289905f-353c-49bd-ad30-581d59d39337_Anomyctus%20xenurus%20lipstreek%2C%20stekel%2Cslokdarm.jpg,"Anomyctus xenurus: lip region, stylet, esophagus","Anomyctus xenurus: lip region, stylet, esophagus",Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/2/c/f/38f1863f-ce16-45cf-814a-b1f9edb684ba_Anomyctus%20xenurus%20lipstreek%2C%20stekel.jpg,"Anomyctus xenurus: lip region, stylet","Anomyctus xenurus: lip region, stylet",Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/1/d/b/de17c1b8-7b47-4c61-9ca4-2109f343530e_Anomyctus%20xenurus%20overlapping.jpg,Anomyctus xenurus: overlap,Anomyctus xenurus: overlap,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/3/0/4/2782c62c-c99a-495f-8c2a-e48c561d2752_anomyctus%20xenurus%20valve%20in%20achterste%20ged.%20bulbus.jpg,Anomyctus xenurus: valve in the back end of the bulb,Anomyctus xenurus: valve in the back end of the bulb,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/6/2/0/0a249d60-eb0d-4902-9d05-66b1be1442cd_Anomyctus%20xenurus%20zijveld.jpg,Anomyctus xenurus: lateral field,Anomyctus xenurus: lateral field,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/3/3/6/6ce7cac2-da9e-4cbc-86bb-b01dd78d7768_Anomyctus%20xenurus%20vulva.jpg,Anomyctus xenurus: vulva,Anomyctus xenurus: vulva,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/d/d/d/38c182b7-491d-456a-b871-3e9fac836492_Anomyctus%20xenurus%20anale%20opening.jpg,Anomyctus xenurus: anal opening,Anomyctus xenurus: anal opening,Hanny van Megen
Anomyctus xenurus,https://www.wur.nl/upload_mm/a/c/b/4ab62aa6-06b0-4475-ab0c-dc2ded01c588_Anomyctus%20xenurus%20staartpunt.jpg,Anomyctus xenurus: tail region,Anomyctus xenurus: tail region,Hanny van Megen
Anoplostoma,,,,Hanny van Megen
Anoplostoma,https://www.wur.nl/upload_mm/8/5/4/6b59658d-256e-4e6c-b1f3-183c9ae965ea_Anoplostoma%20overview%20.jpg,Anoplostoma overview,Anoplostoma overview,Hanny van Megen
Anoplostoma,https://www.wur.nl/upload_mm/b/7/3/55bb3ed8-0dda-4609-8288-57a869257174_Anoplostoma%20overvirew%20staart.if.jpg,Anoplostoma overvirew tail,Anoplostoma overvirew tail,Hanny van Megen
Aphanolaimus sp.,,,,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/7/7/5/471ce32b-4fed-4487-a8f7-ffcfd28e30c5_Aphanolaimus%20Image9.jpg,Aphanolaimus ,Aphanolaimus,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/3/0/1/f9f14ae5-717f-45b3-bd6a-6a4424231c77_Aphanolaimus%20mondholte%2C%20amphiden%2C%20setae%2C%20ged.%20slokdarm%202.jpg,"Aphanolaimus: oral cavity, amphid, setae, posterior part of the esophagus","Aphanolaimus: oral cavity, amphid, setae, posterior part of the esophagus",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/0/a/a/aa1b0c76-a509-4a69-a7e2-2f7a8801d51a_Aphanolaimus%20mondholte%2C%20amphiden%2C%20setae%2C%20ged.%20slokdarm.jpg,"Aphanolaimus: oral cavity, amphid, setae, posterior part of the esophagus","Aphanolaimus: oral cavity, amphid, setae, posterior part of the esophagus",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/a/4/6/92f3b182-b13f-43ef-8842-192a6d3cd4fb_Aphanolaimus%20vagina%2C%20ged%20gonaden.jpg,"Aphanolaimus: vagina, part of the gonads","Aphanolaimus: vagina, part of the gonads",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/5/e/8/589708e7-9262-457f-911a-4931e2d9972e_Aphanolaimus%20vulva%2C%20ged%20gonaden.jpg,"Aphanolaimus: vulva, part of the gonads","Aphanolaimus: vulva, part of the gonads",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/f/e/1/addb216d-3b7d-4f5e-a877-b4a482f3163e_Aphanolaimus%20staartpunt%2C%20afvoerbuisje.jpg,"Aphanolaimus: tail region, tail with conspicious gland opening","Aphanolaimus: tail region, tail with conspicious gland opening",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/f/4/9/a98c8a5e-bdea-4a97-bcb5-47866f2d0d77_Aphanolaimus%20overview.jpg,Aphanolaimus aquaticus,Aphanolaimus aquaticus,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/0/4/8/5819a81e-b136-4ff7-8e58-fd61eb9b12b4_Aphanolaimus%20head%20region%20amphid%20escretory%20pore%20%281%29.jpg, Aphanolaimus aquaticus: head region including cephalic sensilla,Aphanolaimus aquaticus: head region including cephalic sensilla,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/9/8/b/4e46502f-889a-465d-a08f-46d790c50814_Aphanolaimus%20aquaticus%20escretory%20pore.jpg,Aphanolaimus aquaticus: anterior end showing excretory duct,Aphanolaimus aquaticus: anterior end showing excretory duct,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/6/3/7/4772cfd5-c351-4a65-973c-fec0d73f1afc_Aphanolaimus%20aquaticus%20body%20pores.jpg,Aphanolaimus aquaticus: cuticle and lateral field,Aphanolaimus aquaticus: cuticle and lateral field,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/d/a/d/6f7ef1fc-d0f2-4274-b2a5-c9513d9c88b0_Aphanolaimus%20anal%20opening%20cuticle%20rings.jpg,Aphanolaimus aquaticus: cuticular pattering and anal opening,Aphanolaimus aquaticus: cuticular pattering and anal opening,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/a/7/2/04cac5a4-0ff9-49ec-bccb-f9dd24d20222_Aphanolaimus%20vagina%20vulva%20uterus%20%284%29.jpg,"Aphanolaimus aquaticus: vagina, vulva, uterus ","Aphanolaimus aquaticus: vagina, vulva, uterus",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/5/3/0/25e0cb37-e2ec-4e12-8679-6bbbe7667365_Aphanolaimus%20tail%20and%20tail%20point%283%29.jpg,Aphanolaimus aquaticus: tail region,Aphanolaimus aquaticus: tail region,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/6/f/d/5ec89b65-7752-4d06-8210-1974274ad9f0_Aphanolaimus%20attentus%20overzicht2.jpg,Aphanolaimus attentus,Aphanolaimus attentus,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/8/7/4/9f44dd89-4857-42e9-9690-0e099f4d25fc_Aphanolaimus%20attentus%20amphide%2C%20setae.jpg,"Aphanolaimus attentus: amphid, setae","Aphanolaimus attentus: amphid, setae",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/4/1/3/a8372b47-657a-45d1-874b-6bca094a3528_Aphanolaimus%20attentus%20mondholte%2C%20amphiden%2C%20setae%2C%20ged.%20slokdarm.jpg,"Aphanolaimus attentus: oral cavity, amphids, setae, part of the esophagus","Aphanolaimus attentus: oral cavity, amphids, setae, part of the esophagus",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/2/9/1/4caebbc3-c807-4c14-94b4-5afd2e552e63_Aphanolaimus%20attentus%20slokdarm%20cylindrisch.jpg,Aphanolaimus attentus: esophagus cylindrical,Aphanolaimus attentus: esophagus cylindrical,Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/3/2/d/f9cda5a7-8d26-4458-8e16-e02dffa98b93_Aphanolaimus%20attentus%20vagina%2C%20ged%20gonaden.jpg,"Aphanolaimus attentus: vagina, part of the gonads","Aphanolaimus attentus: vagina, part of the gonads",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/0/5/5/c29405f3-f69f-4275-91c0-47187cb95101_Aphanolaimus%20attentus%20vulva%2C%20cuticularingen-%20kanaaltjes.jpg,"Aphanolaimus attentus: vulva, cuticule rings","Aphanolaimus attentus: vulva, cuticule rings",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/0/5/0/27080761-eb50-4ee8-a0f8-d800d444b42f_Aphanolaimus%20attentus%20vulva%2C%20ged%20gonaden.jpg,"Aphanolaimus attentus: vulva, part of the gonads","Aphanolaimus attentus: vulva, part of the gonads",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/2/e/1/235f0896-af81-4d9e-820c-bbf67ae26eb1_Aphanolaimus%20attentus%20anale%20opening%2C%20cuticularingen.jpg,"Aphanolaimus attentus: anal opening, cuticle rings","Aphanolaimus attentus: anal opening, cuticle rings",Hanny van Megen
Aphanolaimus sp.,https://www.wur.nl/upload_mm/3/5/2/82867a80-701d-4e0a-ae73-1438277da27b_Aphanolaimus%20attentus%20staartpunt%2C%20afvoerbuisje.jpg,"Aphanolaimus attentus: tail region, tail with conspicious gland opening","Aphanolaimus attentus: tail region, tail with conspicious gland opening",Hanny van Megen
Aphelenchoides sp.,,,,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/7/2/2/7378fb75-c768-4ddf-aa20-9c6632d971d1_Aphelenchoides%20begonia%20aphelenchoides%20overzicht%20%283%29.jpg,Aphelenchoides sp.: male body ,Aphelenchoides sp.: male body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/e/5/e/bdd42507-edd8-411d-a6c4-3b78ab42d525_Aphelenchoides%20overview.jpg,Aphelenchoides sp.: female body,Aphelenchoides sp.: female body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/f/b/0/4515d0ba-c24a-4d25-8567-9dfdbd63d5ae_Aphelenchoides%20stekel%20%282%29.jpg,Aphelenchoides sp.: head region with stylet ,Aphelenchoides sp.: head region with stylet,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/d/7/d/b187df05-248e-437b-8cd7-a152aceb7c8f_Aphelenchoides%20vulva%20post%20uterine%20zak.jpg,Aphelenchoides sp.: vulva and post uterine sac ,Aphelenchoides sp.: vulva and post uterine sac,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/9/9/7/1649d267-84ee-4966-b6b6-1df6cc7ec5c4_Aphelenchoideszijveld1.jpg,Aphelenchoides sp.: lateral field ,Aphelenchoides sp.: lateral field,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/0/9/e/04986de3-b2af-4043-825d-5ddee91e6779_Aphelenchoidesvulva.jpg,Aphelenchoides sp.: vulva region ,Aphelenchoides sp.: vulva region,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/7/5/4/b8b36110-d1f0-475c-8ab4-2a7ae4ccbbd4_Aphelenchoidesmidle%20and%20posterior%20regions.jpg,Aphelenchoides sp.: female middle and posterior body part ,Aphelenchoides sp.: female middle and posterior body part,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/6/e/7/4b5f560f-5e3a-4a61-a20b-c641dfa3e0fa_Aphelenchoides%20tail%20point.jpg,Aphelenchoides sp.: tail region ,Aphelenchoides sp.: tail region,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/c/9/9/76d98737-3c63-4ba0-945c-13935026f884_Aphelenchoides%20spicula%20tip2.jpg,Aphelenchoides sp.: spiculum and tail tip ,Aphelenchoides sp.: spiculum and tail tip,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/b/d/d/7a5391b8-df98-449f-b4b8-cfa309cccbd0_Aphelenchoides%20composticola%20overzicht%20female%201.jpg,Aphelenchoides composticola: female body ,Aphelenchoides composticola: female body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/c/2/5/e8c9345e-a1e0-4390-9b18-21faff6d446e_Aphelenchoides%20composticola%20overzicht%202.jpg,Aphelenchoides composticola: male body ,Aphelenchoides composticola: male body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/4/0/5/6d135fd7-a283-4e98-aa96-44081a02e773_Aphelenchoides%20composticola%20lipstreek%2C%20stekel%202.jpg,Aphelenchoides composticola: anterior region with stylet and metacorpus ,Aphelenchoides composticola: anterior region with stylet and metacorpus,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/2/3/e/ed064ada-06dc-44db-9ef7-75f711488c65_Aphelenchoides%20composticola%20vulva%2C%20postuterine%20zak%20gevuld%20met%20sperma.jpg,Aphelenchoides composticola: vulva with post uterine sac filled with sperm,Aphelenchoides composticola: vulva with post uterine sac filled with sperm,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/a/f/4/d4eb5216-d65c-43b0-b0c6-7450815ef741_Aphelenchoides%20composticola%20middenbulbus%2C%20overlap.jpg,Aphelenchoides composticola: metacorpus and pharyngeal glands ,Aphelenchoides composticola: metacorpus and pharyngeal glands,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/f/3/b/16ebd6ed-b44a-4c99-82b9-ed863610371a_Aphelenchoides%20composticola%20vulva%2C%20ged.%20gonade.jpg,Aphelenchoides composticola: vulva region with ovary (partly) ,Aphelenchoides composticola: vulva region with ovary (partly),Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/0/6/f/64a083d1-a182-4cd6-a4c0-12288fe27efc_Aphelenchoides%20composticola%20anale%20opening.jpg,Aphelenchoides composticola: anale opening,Aphelenchoides composticola: anale opening,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/2/0/f/0d9ee93d-e912-44fd-a725-c8854ce6ad63_Aphelenchoides%20composticola%20staartpunt.jpg,Aphelenchoides composticola: tail tip ,Aphelenchoides composticola: tail tip,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/5/b/6/3c6b95cc-f65a-4781-9834-f37fe0ff7115_Aphelenchoides%20composticola%20staartpunt%20male.jpg,Aphelenchoides composticola: tail region with spiculum ,Aphelenchoides composticola: tail region with spiculum,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/3/8/e/44426958-d722-462b-9817-d46c80912b4d_Aphelenchoides%20saprophilus%20overzicht%206.jpg,Aphelenchoides saprophilus: female body ,Aphelenchoides saprophilus: female body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/3/a/0/5c25910d-d39c-4506-8d8c-0c4b53df869d_Aphelenchoides%20saprophilus%20kop.jpg,Aphelenchoides saprophilus: anterior region with stylet ,Aphelenchoides saprophilus: anterior region with stylet,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/e/3/e/42701622-8dd1-4c66-b1b4-7b16f677f0c7_Aphelenchoides%20saprophilus%20anus.jpg,Aphelenchoides saprophilus: tail region with anus ,Aphelenchoides saprophilus: tail region with anus,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/7/c/7/48585cd8-ae4d-4d73-9bef-19d7cd04475b_Aphelenchoides%20saprophilus%20staarttip.jpg,Aphelenchoides saprophilus: tail tip ,Aphelenchoides saprophilus: tail tip,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/6/6/7/290a6543-c113-4c19-8c07-6c5570053572_Aphelenchoides%20subtenuis%2010x%20overzicht.jpg,Aphelenchoides subtenuis: female body ,Aphelenchoides subtenuis: female body,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/3/b/b/abc17ff8-e87c-4902-a440-2a753caa8738_Aphelenchoides%20subtenuis%20100x%20lipstreek%2Cstekel%20male%202.jpg,Aphelenchoides subtenuis: anterior body (head region with stylet and metacorpus) ,Aphelenchoides subtenuis: anterior body (head region with stylet and metacorpus),Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/c/3/8/dc2a9a4f-4f13-4824-8fe0-aa26be9f7996_Aphelenchoides%20subtenuis%20100x%20lipstreek%2Cstekel.1.jpg,Aphelenchoides subtenuis: anterior body (head region with stylet and metacorpus) ,Aphelenchoides subtenuis: anterior body (head region with stylet and metacorpus),Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/2/5/b/7c2e16a3-ed9f-4ed9-8424-439336d81f48_Aphelenchoides%20subtenuis%20100x%20middenbulbus.jpg,Aphelenchoides subtenuis: metacorpus and pharyngeal glands ,Aphelenchoides subtenuis: metacorpus and pharyngeal glands,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/3/7/c/ff98a631-04ed-4201-a062-d4c397fc6c5e_Aphelenchoides%20subtenuis%20100x%20vulva%202.jpg,Aphelenchoides subtenuis: vulva region ,Aphelenchoides subtenuis: vulva region,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/d/e/b/d9b44292-0c6a-4bb8-bdec-bee3da88b04b_Aphelenchoides%20subtenuis%20100x%20anale%20opening%2C%20staart%20met%20mucro.jpg,Aphelenchoides subtenuis: tail with ventral mucro ,Aphelenchoides subtenuis: tail with ventral mucro,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/8/5/f/10d2ea65-b045-4ae5-8f9a-3953db8a00bd_Aphelenchoides%20subtenuis%20100x%20spicula%20ex.2.jpg,Aphelenchoides subtenuis: spiculum ,Aphelenchoides subtenuis: spiculum,Hanny van Megen
Aphelenchoides sp.,https://www.wur.nl/upload_mm/2/d/1/41633629-c4ac-4db1-8793-0547e95ae1d2_Aphelenchoides%20subtenuis%20100x%20staartpunt%20met%20mucro%20male.jpg,Aphelenchoides subtenuis: male tail with mucro ,Aphelenchoides subtenuis: male tail with mucro,Hanny van Megen
Aphelenchus avenae,,,,Hanny van Megen
Aphelenchus avenae,https://www.wur.nl/upload_mm/c/1/0/ae93db57-ca0a-4930-8483-f331775164b1_Aphelenchus%20avenae%20overzicht%20052400.jpg,Aphelenchus avenae,Aphelenchus avenae,Hanny van Megen
Aphelenchus avenae,https://www.wur.nl/upload_mm/d/7/c/b776b796-adfd-4e0e-ad1c-97a66fe4e91a_Aphelenchus1.jpg,Aphelenchus avenae,Aphelenchus avenae,Hanny van Megen
Aphelenchus avenae,https://www.wur.nl/upload_mm/2/0/f/f3ff027f-ee81-4d8b-8319-f59b1be608e3_Aphelenchus.jpg,Aphelenchus avenae,Aphelenchus avenae,Hanny van Megen
