media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0000.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0001.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0002.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0003.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0004.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0005.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0006.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0007.jpg,Pratylenchus
Occurrence,,None,Pratylenchus goodeyi,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/037-T108--Pratylenchus--goodeyi/T108--Pratylenchus--goodeyi/100x0008.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0000.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0001.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0002.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0003.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0004.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0005.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0006.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0007.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0008.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0009.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0010.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0011.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0012.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0013.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0014.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0015.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/100x0016.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/Captured038.m4v,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/038-T130--Pratylenchus--pratensis/T130--Pratylenchus--pratensis/Captured039.m4v,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0000.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0001.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0002.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0003.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0004.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0005.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0006.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0007.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0008.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0009.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/100x0010.jpg,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/039-T131--Pratylenchus--pratensis/T131--Pratylenchus--pratensis/Captured040.m4v,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0000.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0001.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0002.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0003.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0004.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0005.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0006.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0007.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0008.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0009.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0010.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0011.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0012.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0013.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0014.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0015.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0016.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0017.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0018.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/100x0019.jpg,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/040-T132--Pratylenchus--penetrans/T132--Pratylenchus--penetrans/Captured041.m4v,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/041-T133--Pratylenchus--crenatus/T133--Pratylenchus--crenatus/100x0000.jpg,Pratylenchus
